Unnamed: 0,Release Group,$Worldwide,$Domestic,Domestic %,$Foreign,Foreign %,Year,Genres,Rating,Vote_Count,Original_Language,Production_Countries,Budget,Production_Companies,Success,runtime,overview_len,n_keywords,n_companies,studio_vol_max,studio_vol_min,has_homepage,summer,holiday,is_sequel,Keywords
585,The Phantom of the Opera,0.0173347837731279,-0.1903893760234017,-0.7983782273321075,0.1309059329470939,0.7983885055750516,4,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]",0.9980439208269496,-0.4510172327687124,1,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.4458114174622667,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0,1.815897395975438,0.5925628769318424,1.6799499149991444,0.1792788594724399,1.054701673762528,-0.7377269285653559,0,0,1,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
586,Kill Bill: Vol. 2,0.0147539274428086,0.006075177027161,-0.3805566204167268,0.0187091257313851,0.3805678018961629,4,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",1.794690830230704,2.2840895420961687,1,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",-0.3662358936165095,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0,1.4403620303799851,-0.0101644835844936,0.2241501942432891,-0.2691287104052239,-0.0752539729584467,-0.3817844220758548,0,0,0,1,"[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
587,Home on the Range,-0.0277294712417836,-0.2066747145416293,-0.7472163979138978,0.0725105652964356,0.7472267867572284,4,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",-0.5064516755947898,-0.3603962251677676,1,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1.257858728541043,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,-1.7785125318667545,0.1028468965123193,-0.9081384774557092,-1.1659438501605517,0.5097516958588446,2.6136985509224098,1,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
588,The SpongeBob SquarePants Movie,-0.0527810804921748,0.2586993679242235,0.3826073350715708,-0.2215710591650016,-0.3825945038030318,4,"[0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.6847130504085943,-0.1695800003176208,1,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",-0.3662358936165095,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0,-1.1883855287881853,0.4795514968350293,-0.4228719038704243,0.1792788594724399,0.8356877327611136,-0.3817844220758548,0,0,1,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
589,The Princess Diaries 2: Royal Engagement,-0.0792581313290815,0.3869523956542949,0.7961654562021008,-0.3318790912350334,-0.7961517309137688,4,"[0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",0.2863895957067172,-0.0974394438981954,1,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",-0.1632240658468154,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0.2064601148520684,0.6302333369641133,-0.746382952927281,-1.1659438501605517,0.5097516958588446,2.6136985509224098,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
590,Blade: Trinity,-0.0930844311329994,-0.1753568216067008,-0.5212516513168038,-0.0424717744414514,0.5212625286451764,4,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0]",-0.7588923363771893,0.0535213500906021,1,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.3443055035774197,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0,0.7429392085598583,1.0446083973190945,1.0329278168854308,1.0760939992277676,0.6322998259680837,-0.7377269285653559,1,0,1,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
591,Man on Fire,-0.0981729075432007,0.1599866928892503,0.3229185340836594,-0.2350009688197126,-0.3229058318489048,4,"[1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",1.3189860674497995,0.3280562453534154,1,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0.4458114174622667,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1]",0,1.976841124087775,-0.3491986238749326,0.5476612433001459,0.6276864293501038,0.1148938386429263,1.1911335522451272,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
592,Mean Girls,-0.1015631168410502,0.2671167572727833,0.6043085958838136,-0.2992183665276143,-0.6042952853469321,4,"[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.9511077175659004,1.1485437466052135,1,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",-0.6301512697171118,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1,-0.6519064350803954,-0.7259032241976426,0.2241501942432891,-0.2691287104052239,0.8356877327611136,-0.3817844220758548,1,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
593,Resident Evil: Apocalypse,-0.1054101129383529,-0.1912752398178134,-0.5255151371016548,-0.0521219147365869,0.5255260052133284,4,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0]",-0.1258878653700666,0.1505993828031622,1,"[1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",-0.0617181519619683,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0,-0.8128501631927324,0.1405173565445903,-0.0993608548135675,-0.7175362802828879,-1.240775011411861,-0.7377269285653559,0,0,0,0,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
594,Ray,-0.1314635391881543,0.1260553557869925,0.37834384928672,-0.2660628621253575,-0.3783310272348798,4,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",1.2504845816093493,-0.3710837150076824,1,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",-0.1632240658468154,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0,2.298728580312449,0.4418810368027583,1.518194390470716,0.1792788594724399,1.062750826178776,-0.7377269285653559,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
595,The Notebook,-0.1599908994618546,0.2006228177216681,0.7108957405050842,-0.349850643086864,-0.7108821995507303,4,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1.812450474707858,1.7606251959786714,1,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",-0.3865370763934789,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0.7429392085598583,0.0651764364800483,0.3859057187717175,-1.1659438501605517,0.6322998259680837,2.7558853073419134,1,1,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
596,Finding Neverland,-0.1669721975404243,-0.1849739053008708,-0.3251313052136662,-0.1476384139904182,0.325142606510188,4,"[0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1.0944534194172135,-0.02529888747877,1,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",-0.4677418075013565,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0,-0.1690752507433845,0.1028468965123193,2.9739941112265713,-0.7175362802828879,-0.0752539729584467,-0.7377269285653559,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
597,The Chronicles of Riddick,-0.1706103837442684,-0.1050118298031597,-0.0906395870468707,-0.1971720632317173,0.0906513952618321,4,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",0.0872278683557786,0.0911502205686357,1,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1.156352814656196,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0,0.5283475710767424,0.2158582766091323,-0.5846274283988526,-0.7175362802828879,-1.0231109604942965,-0.1292391946496154,0,1,0,0,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
598,Closer,-0.1725287524906588,-0.4176490121881212,-0.960390687156439,-0.0276399793155577,0.9604006151648248,4,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",0.4677916785805017,-0.0513496439635625,1,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",-0.4271394419474177,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,-0.2763710694849425,-0.9142555243589976,1.518194390470716,-1.1659438501605517,0.8356877327611136,2.99186660494372,0,0,1,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
599,White Chicks,-0.1842597068563717,0.0668788863139168,0.455086593414035,-0.3123664110070461,-0.4550736054616147,4,"[0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.6187486566363094,0.0844705394186889,1,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",-0.2241276141777236,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0,-0.0081315226310475,0.8185856371254684,-0.4228719038704243,0.1792788594724399,0.8356877327611136,-0.7377269285653559,0,1,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
600,Sideways,-0.2006518606909466,0.0757140237889169,0.5659372238201565,-0.3417464173934611,-0.5659239962335648,4,"[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",0.800150739510094,-0.4423336472737816,1,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",-0.6504524524940812,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1]",0,0.9038829366721952,-0.7635736842299136,-0.2611163793419959,-0.2691287104052239,-0.0752539729584467,-0.7377269285653559,1,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
601,Hidalgo,-0.2087341325784961,0.0204788078652279,0.4422961360594823,-0.3233714157330095,-0.4422831757571587,4,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0.5362931644209522,-0.5429741765996466,1,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1.054846900771349,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0,1.4403620303799851,-0.4245395439394746,-0.9081384774557092,-0.2691287104052239,0.2194202071200844,0.0666501022922071,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
602,The Stepford Wives,-0.2313879203450152,-0.0823434114316565,0.2376488183866428,-0.3005410254618019,-0.2376363004858663,4,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0]",-0.9770822542393636,-0.5215991969198169,1,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.851835073001655,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0,-0.8664980725635114,-1.0272669044558105,-0.9081384774557092,-0.2691287104052239,0.8356877327611136,0.479248539266125,0,1,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
603,Saw,-0.232715873660947,-0.1388878415144984,0.0671093869926098,-0.2713456658566198,-0.0670972377597893,4,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1.2175023847232067,1.245399123279442,1,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",-0.9509099575932284,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1,-0.3300189788557214,-0.3491986238749326,-0.2611163793419959,0.1792788594724399,-0.4677802006209745,-0.7377269285653559,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
604,Dawn of the Dead,-0.236681724058582,-0.0884425524887986,0.2461757899563446,-0.3050925084287796,-0.2461632536221703,4,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0]",0.7570201743512922,0.0813533548820471,1,"[1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",-0.4068382591704483,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0,-0.4373147975972795,-0.6882327641653716,1.6799499149991444,0.6276864293501038,-1.3298912099008495,-0.7377269285653559,1,0,0,0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
605,Kung Fu Hustle,-0.243308671020392,-0.6396234493969948,-1.4890629244779414,-0.0110579992818373,1.4890717096156638,4,"[1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1.2669756800524206,-0.189173731690798,0,"[1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",-0.5692477213862035,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,-0.5446106163388374,1.0822788573513653,-0.2611163793419959,-1.1659438501605517,0.8356877327611136,2.99186660494372,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
606,Ladder 49,-0.2449597534023474,0.1156676355566074,0.9453874586718796,-0.4300232790930351,-0.9453734107990862,4,"[1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",-0.0764145700408518,-0.6398295532738751,1,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.2427995896925727,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0,0.3137559335936264,0.0275059764477773,-1.0698940019841376,0.6276864293501038,0.2194202071200844,-0.7377269285653559,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
607,Hellboy,-0.2510375861240078,-0.0805126104755862,0.3442359630079135,-0.3309288876729345,-0.3442232146896645,4,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.3041492401838712,0.7165910322419874,1,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0.3646066863543891,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0,0.6892912991890794,0.2911991966736744,0.3859057187717175,0.1792788594724399,-0.2577203663871652,-0.3817844220758548,1,0,0,0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
608,The Butterfly Effect,-0.2637711529553916,-0.1026751835507495,0.3399724772230626,-0.3377478450064974,-0.3399597381215125,4,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]",1.4166641120741454,0.8646572977324747,1,"[1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",-0.7113560008249894,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1,0.2064601148520684,-0.3868690839072036,-0.5846274283988526,0.6276864293501038,0.6322998259680837,-0.1292391946496154,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
609,Christmas with the Kranks,-0.2643592547431282,0.1056576718877031,1.0434476317234491,-0.4535076635780486,-1.0434333718665805,4,"[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",-0.3986252626977848,-0.5483179215196041,1,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.2427995896925727,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0,-0.5446106163388374,-0.3115281638426616,-1.0698940019841376,-0.2691287104052239,0.8356877327611136,0.8351910457556263,0,0,1,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
610,13 Going on 30,-0.2649256994768743,-0.1119720848601545,0.3143915625139576,-0.3343450851851646,-0.3143788787126009,4,"[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",0.3675765418879915,0.3271656212000892,1,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",-0.2241276141777236,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0,-0.5982585257096165,-0.3491986238749326,-0.2611163793419959,-0.2691287104052239,0.8356877327611136,-0.7377269285653559,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
611,The Manchurian Candidate,-0.2666223077510481,0.0027539045163976,0.7108957405050842,-0.4001460418841391,-0.7108821995507303,4,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]",0.0060409221745042,-0.4706109641418897,1,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.6488232452319609,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0,1.0648266647845324,2.6267677186744764,-0.0993608548135675,-0.2691287104052239,0.8356877327611136,-0.3817844220758548,0,1,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
612,Secret Window,-0.2821083818609419,-0.2330757359627993,-0.0096333571347048,-0.2932537359556367,0.0096453404669452,4,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]",0.1430438938554053,-0.0103809329105555,1,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",-0.1632240658468154,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0,-0.7055543444511744,-0.0855054036490356,1.6799499149991444,0.1792788594724399,-0.0400563154696007,-0.7377269285653559,0,0,0,0,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
613,House of Flying Daggers,-0.282347147849685,-0.719297496201597,-1.7065006995053336,-0.0254892163344554,1.706509014591412,4,"[1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1.0513228542584108,-0.4512398888070439,0,"[1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",-0.9752713769255916,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0,0.5283475710767424,-0.4622100039717456,-0.5846274283988526,-1.1659438501605517,-1.4309228230132345,0.3620263723389354,0,1,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
614,Downfall,-0.2856569228975177,-0.792166756637449,-1.958046360811532,0.009745257665265,1.9580541321123757,4,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",1.7743940936853853,0.0448377645956713,0,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",-0.602952760091667,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0,2.513320217795565,1.7226766778999725,2.003460964056001,1.5245015691054316,-0.8542776060164178,-0.7377269285653559,1,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
615,Anchorman: The Legend of Ron Burgundy,-0.2930833765066785,0.2569939071870382,1.7980846156420447,-0.5799112573780072,-1.7980687244294715,4,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.311760516388366,0.1165330089384336,1,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",-0.4474406247243871,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0,-0.8128501631927324,-0.6128918441008296,0.7094167678285742,-1.1659438501605517,-0.6366135550988533,1.2836255701236885,0,1,0,0,"[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
